"player","position","team","bye","dstBlk","dstFumlRec","dstInt","dstPtsAllow","dstRetTd","dstSack","dstSafety","dstTd","fg","fg0019","fg0039","fg2029","fg3039","fg4049","fg50","fgAtt","fgMiss","fumbles","games","pass300","pass350","pass40","pass400","passAtt","passComp","passCompPct","passInc","passInt","passTds","passYds","rec","rec100","rec150","rec200","rec40","recTds","recYds","regTds","returnTds","returnYds","rush100","rush150","rush200","rush40","rushAtt","rushTds","rushYds","sacks","twoPts","xp","status","yahooId","fbgId","cbsId","foxId","fftId","birthdate","draftYear","mflId"
"Travis Kelce","TE","KC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125303454715219,1,0,0,0,0,0,0,0,0,0,0,0,4.62564285714286,,,,0.2,0.432215153267785,52.7777906304222,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26686,"KelcTr00",1725130,4073,13217,"1989-10-05 01:00:00",2013,11244
"MarQueis Gray","TE","MIA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0924731182795699,,,,0,0,1.35060577819198,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27213,"GrayMa01",1631039,4151,,"1990-11-07 00:00:00",2013,11434
"Corey Fuller","WR","DET",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26794,"FullCo00",1763065,4344,13122,"1990-06-23 01:00:00",2013,11220
"Sean Renfree","QB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26872,"RenfSe00",1630256,4144,,"1990-04-28 01:00:00",2013,11162
"C.J. Anderson","RB","DEN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,2.37757142857143,0,0,0,0,0.101214285714286,16.9603238866397,,0,0,,,,0.1,16.1879285714286,0.552071428571429,70.8820705610179,0,0,0,"ACT",26878,"AndeC.00",1880820,4360,13008,"1991-02-10 00:00:00",2013,11454
"Zac Stacy","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",26783,"StacZa00",1664982,4247,13371,"1991-04-09 01:00:00",2013,11189
"Matthew Tucker","RB","PHI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",27057,"TuckMa00",1665158,4214,,"1991-05-24 01:00:00",2013,11431
"Nick Williams","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27201,"WillNi01",2058366,4281,,"1990-11-23 00:00:00",2013,11600
"Darren Fells","TE","ARI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.207,,,,0,0.175285714285714,15.1894158473106,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26612,"FellDa01",2053740,3740,,"1986-04-22 01:00:00",2012,11337
"Charles Johnson","WR","MIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305322128851541,1,0,0,0,0,0,0,0,0,0,0,0,2.46978571428571,,,,0.1,0.152071428571429,31.3316367842684,,0,0.629711141678129,0,0,0,0,0,0,0.0619318181818182,0,0,0,"ACT",26839,"JohnCh03",2057693,3959,13193,"1989-02-27 00:00:00",2013,11409
"Zach Sudfeld","TE","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27234,"SudfZa00",2059223,4060,13383,"1989-04-18 01:00:00",2013,11259
"Latavius Murray","RB","OAK",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,2.48128571428571,0,0,0,0,0.252342394447658,16.3472527472527,,0,1.84415405777166,,,,0.1,15.2602142857143,0.47299016772701,62.9393869288606,0,0,0,"ACT",26804,"MurrLa00",1637004,4186,13295,"1990-01-18 00:00:00",2013,11390
"Ryan Griffin","QB","TB",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26949,"GrifRy01",2058361,4182,,"1989-11-17 00:00:00",2013,11441
"Demetrius Harris","TE","KC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.932866479925303,,,,0,0.0321195144724557,8.6805,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27174,"HarrDe01",2060074,4357,13149,"1991-07-29 01:00:00",2013,11448
"Luke Willson","TE","SEA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.65278571428571,,,,0,0.1235,18.7515326778485,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26781,"WillLu00",2057661,4181,13532,"1990-01-15 00:00:00",2013,11381
"Justin Brown","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"ACT",26809,"BrowJu00",2057701,4304,,"1991-03-10 00:00:00",2013,11393
"Ryan Griffin","TE","HOU",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.81985714285714,,,,0,0.151928571428571,19.2574320416426,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26824,"GrifRy00",2057695,4165,15047,"1990-01-11 00:00:00",2013,11399
"Brice Butler","WR","DAL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.908285714285714,,,,0,0.0480714285714286,14.7715442452285,,0,6.16217331499312,0,0,0,0,0,0,0.402815884476534,0,0,0,"ACT",26832,"ButlBr00",2057699,4100,,"1990-01-29 00:00:00",2013,11406
"Kevin Dorsey","WR","NE",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,,,,,0,,0,"ACT",26847,"DorsKe01",2057733,4063,,"1990-02-23 00:00:00",2013,11413
"B.J. Daniels","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26860,"DaniB.00",2057736,4162,,"1989-10-24 01:00:00",2013,11420
"Michael Cox","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,0,,0,"ACT",26876,"CoxxMi01",2057740,4147,13547,"1989-11-14 00:00:00",2013,11426
"Brian Leonhardt","TE","OAK",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27065,"LeonBr01",2058177,4369,,"1990-04-02 01:00:00",2013,
"Benny Cunningham","RB","LA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626517273576097,1,0,0,0,0,0,0,0,0,0,0,0,1.81372549019608,0,0,0,0,0,13.3354285714286,,0,42.3566712517194,,,,0,3.65340802987862,0.069467787114846,10.7840714285714,0,0,0,"ACT",27167,"CunnBe01",2058327,4229,15038,"1990-07-07 01:00:00",2013,11432
"Brandon McManus","K","DEN",11,0,0,0,0,0,0,0,0,2.082,0,,0.690783449491719,0.654673493951117,0.530003872447188,0.264082678714956,2.1,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2175,"ACT",27120,"McMaBr44",2058320,4296,14391,"1991-07-25 01:00:00",2014,11947
"Tim Wright","TE","DET",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,,,,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27050,"WrigTi01",2059251,4161,15040,"1990-04-07 01:00:00",2013,11526
"Kendall Gaskins","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",27002,,2059358,4232,,"1990-11-04 01:00:00",2013,11748
"Adam Thielen","WR","MIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.79721428571429,,,,0.1,0.0766428571428572,18.6314054366686,,0,3.28349381017882,0,0,0,0,0,0,0.615306859205776,0,0,0,"ACT",27277,"ThieAd00",2059362,4373,,"1990-08-22 01:00:00",2014,11938
"Frankie Hammond","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.046236559139785,,,,0,0,1.14426840633737,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27173,"HammFr00",2060073,4128,14393,,,11967
"Josh Hill","TE","NO",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,,,,0,0.1,8.25482954545454,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",26950,"HillJo00",2060083,4200,14427,"1990-05-21 01:00:00",2013,11529
"Eric Rogers","WR","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,27338,"RogeEr00",,,,"1991-02-12 00:00:00",2013,
"Myles White","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27361,"WhitMy00",2060115,4150,,"1990-03-30 01:00:00",2013,11581
"George Winn","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",27312,"WinnGe00",1621330,4676,,"1990-11-10 00:00:00",2013,11963
"Rashad Ross","WR","WAS",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0700714285714286,,,,0,0,2.10624638519375,,0,19.8808803301238,0,0,0,0,0,0,0,0,0,0,"ACT",27305,"RossRa00",2060281,4355,,"1990-02-02 00:00:00",2013,12038
"Russell Shepard","WR","TB",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.128571428571429,,,,0,0,1.22785714285714,,0,0,0,0,0,0,0.0902606310013718,0,0.436174242424242,0,0,0,"ACT",27055,"ShepRu01",2060184,4206,,"1990-11-17 00:00:00",2013,11237
"Jaron Brown","WR","ARI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.807071428571429,,,,0,0.0765,9.80555234239445,,0,1.79917469050894,0,0,0,0,0,0,0,0,0,0,"ACT",27074,"BrowJa02",2062132,4135,,"1990-01-08 00:00:00",2013,11456
"Khiry Robinson","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",27378,"RobiKh01",2062165,4374,15039,"1989-12-28 00:00:00",2013,11466
"Jordan Gay","K","FA",,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27425,,2062356,4722,,,,12019
"Matt McGloin","QB","OAK",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305322128851541,1,,,0,,1.89131652661064,1.26704014939309,71.5119250233427,0.624276377217554,0.0915966386554622,0.0915966386554622,10.8067142857143,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0305322128851541,0,0.0610644257703081,0.134938101788171,0,0,"ACT",27429,"McGlMa00",2062479,4201,,"1989-12-02 00:00:00",2013,11465
"Sammy Watkins","WR","BUF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.27721428571428,,,,0.2,0.551995373048005,66.2476576055523,,0,0,0,0,0,0,0.0451303155006859,0,0.522166064981949,0,0,0,"ACT",27532,"WatkSa00",1850743,4384,14350,"1993-06-14 01:00:00",2014,11670
"Johnny Manziel","QB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,0,"ACT",27550,"ManzJo00",1824921,4382,14246,"1992-12-06 00:00:00",2014,11641
"Teddy Bridgewater","QB","MIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,0,0.451303155006859,0.451303155006859,98.835390946502,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5.86694101508916,0,0,0,"ACT",27560,"BridTe00",1825122,4381,14131,"1992-10-10 01:00:00",2014,11640
"Eric Ebron","TE","DET",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.19528571428571,,,,0.2,0.301214285714286,37.115962984384,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27538,"EbroEr00",1865396,4386,14165,"1993-04-10 01:00:00",2014,11695
"Mike Evans","WR","TB",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626517273576097,1,0,0,0,0,0,0,0,0,0,0,0,4.96,,,,0.1,0.451928571428572,74.2445344129555,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27535,"EvanMi00",1824909,4383,14172,"1993-08-21 01:00:00",2014,11671
"Kelvin Benjamin","WR","CAR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.38885714285714,,,,0.3,0.673857721226142,63.2485829959514,,0,0.584731774415406,0,0,0,0,0,0,0.247727272727273,0,0,0,"ACT",27556,"BenjKe01",1860744,4385,14115,"1991-02-05 00:00:00",2014,11673
"Marqise Lee","WR","JAC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.80692857142857,,,,0,0.1235,22.2153846153846,,0,0.134938101788171,0,0,0,0,0.290260631001372,0,1.79256317689531,0,0,0,"ACT",27567,"LeexMa01",1851123,4392,14237,"1991-11-25 00:00:00",2014,11672
"Blake Bortles","QB","JAC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230532212885154,1,,,0.6,,35.8127142857143,21.0707142857143,58.8375531428571,14.742,1.07015615962984,1.60798149219202,265.777790630422,0,0,0,0,0,0,0,,0,0,0,0,0,0,3.59535714285714,0.271255060728745,20.2457489878542,3.33975240715268,0.1,0,"ACT",27531,"BortBl00",1749727,4379,14125,"1991-12-16 00:00:00",2014,11642
"Jace Amaro","TE","TEN",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.523655913978495,,,,0,0.0462365591397849,10.5472506989748,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27577,"AmarJa01",1860917,4393,14108,"1992-06-26 01:00:00",2014,11696
"Jarvis Landry","WR","MIA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,6.22664285714286,,,,0.1,0.328571428571429,65.8677270098323,,0,22.0850068775791,0,0,0,0,1.07434842249657,0,4.14606498194946,0,0,0,"ACT",27591,"LandJa01",1824833,4403,14232,"1992-11-28 00:00:00",2014,11680
"Paul Richardson","WR","SEA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.894642857142857,,,,0.1,0.0480714285714286,12.8979178716021,,0,5.1726272352132,0,0,0,0,0,0,0,0,0,0,"ACT",27573,"RichPa02",1765923,4390,14296,"1992-04-13 01:00:00",2014,11681
"Davante Adams","WR","GB",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.02864285714286,,,,0.1,0.2235,32.0935801041064,,0,0.404814305364512,0,0,0,0,0,0,0.0309659090909091,0,0,0,"ACT",27581,"AdamDa01",1893167,4412,14102,"1992-12-24 00:00:00",2014,11675
"Odell Beckham","WR","NYG",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373482726423903,1,0,0,0,0,0,0,0,0,0,0,0,6.26214285714286,,,,0.4,0.81578947368421,93.9019086176981,,0,2.38390646492435,0,0,0,0,0,0,0.426425992779783,0,0,0,"ACT",27540,"BeckOd01",1824823,4380,14114,"1992-11-05 00:00:00",2014,11679
"AJ McCarron","QB","CIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,1.49393090569561,0.995424836601307,64.7798132586368,0.498506069094304,0.0915966386554622,0.0610644257703081,11.2817142857143,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.386834733893557,0,0.612511671335201,0.179917469050894,0,0,"ACT",27692,"McCaAJ01",1691424,4421,,"1990-09-13 01:00:00",2014,11643
"Brandin Cooks","WR","NO",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,1,0,0,0,0,0,0,0,0,0,0,0,5.49214285714286,,,,0.3,0.524428571428571,72.4101792943898,,0,0.539752407152682,0,0,0,0,0.390260631001372,0,2.18115523465704,0,0,0,"ACT",27548,"CookBr01",1880880,4387,14153,"1993-09-25 01:00:00",2014,11674
"Derek Carr","QB","OAK",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23734827264239,1,,,0.5,,39.2439285714286,24.2114285714286,61.7486194285714,15.0325,0.860323886639676,1.99352226720648,259.572180451128,0,0,0,0,0,0,0,,0,0,0,0,0,0,1.95314285714286,0.213418160786582,8.61729323308271,1.81004126547455,0.1,0,"ACT",27564,"CarrDe02",1664819,4388,14145,"1991-03-28 01:00:00",2014,11644
"Jordan Matthews","WR","PHI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321195144724557,1,0,0,0,0,0,0,0,0,0,0,0,5.23578571428571,,,,0.2,0.447785714285714,64.0145170618855,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27570,"MattJo02",1759816,4389,14255,"1992-07-16 01:00:00",2014,11676
"Tre Mason","RB","LA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",27603,"MasoTr01",1824805,4404,14252,"1993-08-06 01:00:00",2014,11650
"Allen Robinson","WR","JAC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.93671428571429,,,,0.3,0.571285714285714,80.7053788316946,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27589,"RobiAl02",1889923,4410,14298,"1993-08-24 01:00:00",2014,11678
"Patrick Murray","K","CLE",13,0,0,0,0,0,0,0,0,1.52042857142857,0,,0.513072087611989,0.629765837340581,0.481442609241062,0.0517993021314476,1.44873323397914,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6915,"ACT",27506,"MurrPa44",2117665,4312,14395,"1991-06-22 01:00:00",2014,11971
"KaDeem Carey","RB","CHI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3115,1,0,0,0,0,0,0,0,0,0,0,0,0.947428571428571,0,0,0,0,0.0245714285714286,6.85853094274147,,0,0.404814305364512,,,,0,5.74114285714286,0.152071428571429,22.0120879120879,0,0,0,"ACT",27645,"CareKa01",1824669,4434,14144,"1992-10-30 01:00:00",2014,11652
"Lache Seastrunk","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",27714,"SeasLa01",1737094,4431,,"1991-07-29 01:00:00",2014,11651
"Andre Williams","RB","SD",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462365591397849,,0,0,,,,0,0.18494623655914,0,0.508602150537634,0,0,0,"ACT",27641,"WillAn01",1749684,4430,14359,"1992-08-28 01:00:00",2014,11658
"Storm Johnson","RB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,0,0,"ACT",27750,"JohnSt03",1737190,4449,,"1992-07-17 01:00:00",2014,11663
"Martavis Bryant","WR","PIT",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27646,"BryaMa01",1737158,4435,14139,"1991-12-20 00:00:00",2014,11688
"Devonta Freeman","RB","ATL",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,3.55057142857143,0,0,0,0,0.1,29.5401388085599,,0,0,,,,0.1,12.8008571428571,0.442714285714286,53.747946790052,0,0,0,"ACT",27631,"FreeDe01",1824135,4415,14182,"1992-03-15 01:00:00",2014,11660
"Aaron Murray","QB","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27691,"MurrAa01",1664257,4418,,"1990-11-10 00:00:00",2014,11648
"Cody Latimer","WR","DEN",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.989071428571428,,,,0,0.24812030075188,10.1515905147484,,0,1.93411279229711,0,0,0,0,0.209739368998628,0,0.682382671480145,0,0,0,"ACT",27584,"LatiCo01",1889883,4409,14233,"1992-10-10 01:00:00",2014,11758
"Dri Archer","RB","BUF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915966386554622,,0,12.0544704264099,,,,0,0,0,0,0,0,0,"ACT",27625,"ArchDr01",1691326,4395,14109,"1991-08-09 01:00:00",2014,11784
"Alfred Blue","RB","HOU",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321195144724557,1,0,0,0,0,0,0,0,0,0,0,0,0.516285714285714,0,0,0,0,0,3.52764603817235,,0,0,,,,0,4.07585714285714,0.0714285714285714,17.7892423366108,0,0,0,"ACT",27709,"BlueAl01",2129554,4429,14121,"1991-04-27 01:00:00",2014,11834
"Jeremy Hill","RB","CIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164239028944911,1,0,0,0,0,0,0,0,0,0,0,0,1.04835714285714,0,0,0,0,0,8.47732793522267,,0,0,,,,0.1,12.5052857142857,0.396,47.8056101792944,0,0,0,"ACT",27583,"HillJe02",1984260,4413,14207,"1992-10-20 01:00:00",2014,11654
"Zach Mettenberger","QB","PIT",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0.15266106442577,0.0915966386554622,29.2399403874814,0.0610644257703081,0,0,1.1296918767507,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.0305322128851541,0,0,0,0,0,"ACT",27706,"MettZa01",1664450,4417,14261,"1991-07-16 01:00:00",2014,11645
"Donte Moncrief","WR","IND",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.67442857142857,,,,0.1,0.375428571428572,51.9551764025448,,0,0.089958734525447,0,0,0,0,0,0,0.26115523465704,0,0,0,"ACT",27618,"MoncDo01",1878014,4406,14265,"1993-08-06 01:00:00",2014,11677
"Walt Powell","WR","BUF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,5.4,0,0,0,0,0,0,0,0,0,0,"ACT",27724,"PoweWa01",2129595,4454,,"1991-11-23 00:00:00",2014,11843
"Troy Niklas","TE","ARI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23734827264239,,,,0,0.0321195144724557,2.56807142857143,,0,0,0,0,0,0,0,0,0,0,0,0,"ACT",27580,"NiklTr01",1893206,4411,14273,"1992-09-18 01:00:00",2014,11703
"DeAnthony Thomas","WR","KC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29247311827957,,,,0,0,7.56197576887232,,0,0,0,0,0,0,0,0,1.80521262002743,0,0,0,"ACT",27652,"ThomDe07",1880868,4436,14334,"1993-01-05 00:00:00",2014,11659
"Tom Savage","QB","HOU",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,1.24332399626517,0.685340802987862,41.8612149393091,0.557983193277311,0.0610644257703081,0.0305322128851541,7.38964285714286,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.122128851540616,0,0.732773109243698,0.224896836313618,0,0,"ACT",27663,"SavaTo01",2129494,4426,,"1990-04-26 01:00:00",2014,11649
"Devin Street","WR","FA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1.53308480894688,,0,0,0,0,0,0,0,0,0.451303155006859,0,0,0,"ACT",27674,"StreDe01",1700261,4425,14328,"1991-03-30 01:00:00",2014,11687
"Bruce Ellington","WR","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451303155006859,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,22.1138545953361,,0,0,0,0,0,0,0,0,0.451303155006859,0,0,0,"ACT",27634,"ElliBr02",1852857,4416,14167,"1991-08-22 01:00:00",2014,11689
